dataset,species,source_filepath,cache_path,n_points,plant_id,scan_date,is_annotated,n_raw,n_after_outlier_removal,n_outliers_removed,n_predecimated,n_final,norm_scale,norm_center_x,norm_center_y,norm_center_z
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0305_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0305_a.npz,4096,T03,305.0,True,2024746,1955395,69351,19307,4096,65.92364501953125,-39.43090057373047,-739.9513549804688,-0.9332095384597778
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0306.txt,../data/preprocessed/Pheno4D/Tomato/T03_0306.npz,4096,T03,306.0,False,2457729,2368027,89702,18163,4096,67.60987091064453,-40.53849411010742,-737.395263671875,-0.20067833364009857
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0307_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0307_a.npz,4096,T03,307.0,True,2673752,2636869,36883,20356,4096,67.25625610351562,-44.19186782836914,-738.6104736328125,-0.712038516998291
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0308.txt,../data/preprocessed/Pheno4D/Tomato/T03_0308.npz,4096,T03,308.0,False,2299721,2218880,80841,21130,4096,68.02025604248047,-45.71767044067383,-740.5504760742188,-0.9616475701332092
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0309_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0309_a.npz,4096,T03,309.0,True,2412331,2313236,99095,19241,4096,69.95835876464844,-43.05522918701172,-738.2056274414062,-1.134946346282959
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0310.txt,../data/preprocessed/Pheno4D/Tomato/T03_0310.npz,4096,T03,310.0,False,2389863,2295679,94184,19696,4096,68.28488159179688,-46.97499465942383,-740.0241088867188,-0.8341852426528931
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0311_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0311_a.npz,4096,T03,311.0,True,2386657,2292711,93946,18656,4096,69.78926849365234,-45.56240463256836,-739.01513671875,-0.28725311160087585
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0312.txt,../data/preprocessed/Pheno4D/Tomato/T03_0312.npz,4096,T03,312.0,False,1996780,1927253,69527,19726,4096,70.37458038330078,-47.600135803222656,-740.1619262695312,1.0257751941680908
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0313_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0313_a.npz,4096,T03,313.0,True,2166698,2084303,82395,18790,4096,73.22997283935547,-47.462345123291016,-741.6198120117188,2.8537790775299072
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0314.txt,../data/preprocessed/Pheno4D/Tomato/T03_0314.npz,4096,T03,314.0,False,2267503,2176057,91446,21739,4096,69.1333999633789,-52.78285217285156,-745.41748046875,5.82856559753418
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0315_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0315_a.npz,4096,T03,315.0,True,2269652,2174161,95491,19373,4096,80.23890686035156,-50.31853485107422,-746.1124267578125,9.705693244934082
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0316.txt,../data/preprocessed/Pheno4D/Tomato/T03_0316.npz,4096,T03,316.0,False,1667946,1599804,68142,18118,4096,81.65872955322266,-55.23609924316406,-759.5428466796875,18.91860008239746
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0317_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0317_a.npz,4096,T03,317.0,True,2403404,2297719,105685,15247,4096,92.08568572998047,-56.530941009521484,-760.6694946289062,21.38412094116211
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0318.txt,../data/preprocessed/Pheno4D/Tomato/T03_0318.npz,4096,T03,318.0,False,1628528,1560968,67560,17049,4096,98.68953704833984,-57.22160720825195,-767.3856811523438,30.302204132080078
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0319_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0319_a.npz,4096,T03,319.0,True,1903782,1833256,70526,15985,4096,104.9935531616211,-53.754947662353516,-767.9210205078125,34.85493469238281
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0320.txt,../data/preprocessed/Pheno4D/Tomato/T03_0320.npz,4096,T03,320.0,False,1889877,1823873,66004,16687,4096,103.64985656738281,-55.843353271484375,-779.8021850585938,32.505191802978516
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0321_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0321_a.npz,4096,T03,321.0,True,1899495,1833766,65729,13079,4096,125.77410888671875,-57.43019485473633,-789.1212768554688,40.62374496459961
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0322.txt,../data/preprocessed/Pheno4D/Tomato/T03_0322.npz,4096,T03,322.0,False,2884319,2776567,107752,16142,4096,124.98277282714844,-34.76847839355469,-796.1022338867188,41.2135124206543
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0324_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0324_a.npz,4096,T03,324.0,True,4502437,4343394,159043,17339,4096,146.51222229003906,-52.54732894897461,-800.7444458007812,50.73679733276367
Pheno4D,Tomato,../data/pheno4d/Tomato03/T03_0325_a.txt,../data/preprocessed/Pheno4D/Tomato/T03_0325_a.npz,4096,T03,325.0,True,4146489,4000118,146371,15819,4096,156.21136474609375,-44.19940948486328,-805.2979736328125,59.25310516357422
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0305_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0305_a.npz,4096,T04,305.0,True,1813293,1747018,66275,18762,4096,70.6941146850586,-41.801979064941406,-737.5707397460938,-0.8706132769584656
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0306.txt,../data/preprocessed/Pheno4D/Tomato/T04_0306.npz,4096,T04,306.0,False,2491347,2398386,92961,16833,4096,69.07122802734375,-38.26671600341797,-738.3994750976562,-1.4922499656677246
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0307_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0307_a.npz,4096,T04,307.0,True,3343187,3292020,51167,23414,4096,62.5499153137207,-44.3709602355957,-744.1190795898438,-2.166797399520874
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0308.txt,../data/preprocessed/Pheno4D/Tomato/T04_0308.npz,4096,T04,308.0,False,1856194,1780806,75388,15016,4096,70.96524810791016,-38.53585433959961,-737.037353515625,-1.8018169403076172
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0309_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0309_a.npz,4096,T04,309.0,True,2297741,2206280,91461,14329,4096,74.9076156616211,-39.866756439208984,-737.9795532226562,-2.169084072113037
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0310.txt,../data/preprocessed/Pheno4D/Tomato/T04_0310.npz,4096,T04,310.0,False,1960647,1882828,77819,16632,4096,74.08704376220703,-42.342262268066406,-740.22705078125,-2.2305188179016113
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0311_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0311_a.npz,4096,T04,311.0,True,2003117,1923592,79525,16259,4096,75.27615356445312,-41.761287689208984,-739.0115356445312,-1.852596640586853
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0312.txt,../data/preprocessed/Pheno4D/Tomato/T04_0312.npz,4096,T04,312.0,False,1923093,1850402,72691,19371,4096,67.6662826538086,-42.62156677246094,-741.4588623046875,-1.0073736906051636
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0313_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0313_a.npz,4096,T04,313.0,True,3593893,3494335,99558,19408,4096,70.2030029296875,-41.7004280090332,-739.8819580078125,-0.7010298371315002
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0314.txt,../data/preprocessed/Pheno4D/Tomato/T04_0314.npz,4096,T04,314.0,False,2099076,2021948,77128,21020,4096,77.3155746459961,-43.25474548339844,-744.7523193359375,2.234673023223877
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0315_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0315_a.npz,4096,T04,315.0,True,2154627,2061473,93154,18770,4096,76.72592163085938,-37.48714828491211,-746.0869140625,5.923346042633057
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0316.txt,../data/preprocessed/Pheno4D/Tomato/T04_0316.npz,4096,T04,316.0,False,2040786,1950645,90141,19101,4096,79.78052520751953,-32.933353424072266,-751.3931884765625,10.426254272460938
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0317_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0317_a.npz,4096,T04,317.0,True,2083265,2004478,78787,18993,4096,82.78370666503906,-41.051734924316406,-753.122802734375,15.491642951965332
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0318.txt,../data/preprocessed/Pheno4D/Tomato/T04_0318.npz,4096,T04,318.0,False,2151284,2062835,88449,19908,4096,91.92741394042969,-37.220088958740234,-748.2160034179688,20.733022689819336
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0319_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0319_a.npz,4096,T04,319.0,True,1499710,1441806,57904,17161,4096,88.48722839355469,-37.52781677246094,-757.7550048828125,34.62360763549805
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0320.txt,../data/preprocessed/Pheno4D/Tomato/T04_0320.npz,4096,T04,320.0,False,2287063,2207220,79843,25180,4096,101.22767639160156,-41.16456985473633,-755.7554931640625,29.18004608154297
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0321_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0321_a.npz,4096,T04,321.0,True,1723118,1656147,66971,18500,4096,107.72488403320312,-41.791900634765625,-756.94287109375,40.24607849121094
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0322.txt,../data/preprocessed/Pheno4D/Tomato/T04_0322.npz,4096,T04,322.0,False,2619417,2535245,84172,18729,4096,113.63131713867188,-39.51042938232422,-775.90771484375,44.48653793334961
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0324_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0324_a.npz,4096,T04,324.0,True,4049020,3920686,128334,21647,4096,126.81040954589844,-53.33615493774414,-772.06103515625,47.01758575439453
Pheno4D,Tomato,../data/pheno4d/Tomato04/T04_0325_a.txt,../data/preprocessed/Pheno4D/Tomato/T04_0325_a.npz,4096,T04,325.0,True,3426328,3322229,104099,16499,4096,141.00331115722656,-53.20623016357422,-775.4174194335938,65.0774154663086
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0305_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0305_a.npz,4096,T05,305.0,True,2016700,1950169,66531,19039,4096,68.53652954101562,-44.29538345336914,-739.2979736328125,-1.5913177728652954
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0306.txt,../data/preprocessed/Pheno4D/Tomato/T05_0306.npz,4096,T05,306.0,False,2558807,2463788,95019,18665,4096,71.7253646850586,-43.70462417602539,-739.6116943359375,-1.7953846454620361
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0307_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0307_a.npz,4096,T05,307.0,True,3327492,3218154,109338,19361,4096,68.2162857055664,-46.93002700805664,-740.2366333007812,-2.412933349609375
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0308.txt,../data/preprocessed/Pheno4D/Tomato/T05_0308.npz,4096,T05,308.0,False,2419573,2330765,88808,17851,4096,66.80962371826172,-42.15766906738281,-740.8938598632812,-2.0851080417633057
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0309_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0309_a.npz,4096,T05,309.0,True,2816615,2712629,103986,18780,4096,69.775634765625,-44.99989318847656,-734.2828369140625,-1.996463418006897
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0310.txt,../data/preprocessed/Pheno4D/Tomato/T05_0310.npz,4096,T05,310.0,False,2460256,2369642,90614,19085,4096,71.46207427978516,-44.67908477783203,-739.2864990234375,-1.5243489742279053
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0311_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0311_a.npz,4096,T05,311.0,True,2515717,2409609,106108,17816,4096,71.1204833984375,-43.82694625854492,-738.45458984375,-0.6596603989601135
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0312.txt,../data/preprocessed/Pheno4D/Tomato/T05_0312.npz,4096,T05,312.0,False,2586076,2483601,102475,22123,4096,70.88189697265625,-44.908817291259766,-741.0855712890625,0.9568613171577454
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0313_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0313_a.npz,4096,T05,313.0,True,2255599,2158048,97551,17974,4096,74.05613708496094,-39.36270523071289,-743.9634399414062,4.291897296905518
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0314.txt,../data/preprocessed/Pheno4D/Tomato/T05_0314.npz,4096,T05,314.0,False,2148880,2057787,91093,17994,4096,79.83004760742188,-39.98746109008789,-750.6508178710938,11.84928035736084
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0315_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0315_a.npz,4096,T05,315.0,True,2191286,2097085,94201,15598,4096,82.37471008300781,-38.60071563720703,-747.7760009765625,15.758565902709961
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0316.txt,../data/preprocessed/Pheno4D/Tomato/T05_0316.npz,4096,T05,316.0,False,2166174,2079773,86401,17698,4096,89.4245376586914,-34.0787467956543,-756.1240234375,23.75836753845215
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0317_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0317_a.npz,4096,T05,317.0,True,2611675,2507242,104433,17203,4096,93.86109161376953,-36.74538040161133,-758.7340087890625,33.70314407348633
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0318.txt,../data/preprocessed/Pheno4D/Tomato/T05_0318.npz,4096,T05,318.0,False,2145034,2064218,80816,17707,4096,109.73233032226562,-33.1348876953125,-762.3028564453125,40.682586669921875
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0319_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0319_a.npz,4096,T05,319.0,True,2057554,1987710,69844,13883,4096,113.58525085449219,-39.02924346923828,-771.0721435546875,47.78693389892578
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0320.txt,../data/preprocessed/Pheno4D/Tomato/T05_0320.npz,4096,T05,320.0,False,2469853,2390043,79810,16993,4096,125.27622985839844,-29.51412010192871,-779.4451293945312,46.881927490234375
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0321_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0321_a.npz,4096,T05,321.0,True,2319345,2231658,87687,14322,4096,147.60635375976562,-51.55310821533203,-775.7709350585938,54.05754470825195
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0322.txt,../data/preprocessed/Pheno4D/Tomato/T05_0322.npz,4096,T05,322.0,False,2474549,2387911,86638,15578,4096,147.3531951904297,-37.04475021362305,-787.0230102539062,52.86513137817383
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0324_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0324_a.npz,4096,T05,324.0,True,3877484,3752100,125384,13898,4096,174.14866638183594,-56.22377014160156,-792.0872192382812,84.72490692138672
Pheno4D,Tomato,../data/pheno4d/Tomato05/T05_0325_a.txt,../data/preprocessed/Pheno4D/Tomato/T05_0325_a.npz,4096,T05,325.0,True,4498453,4354385,144068,14755,4096,175.89694213867188,-60.7656364440918,-801.5877075195312,88.64912414550781
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0305_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0305_a.npz,4096,T06,305.0,True,2237837,2160506,77331,18093,4096,70.87689971923828,-47.15577697753906,-742.677978515625,-2.731689453125
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0306.txt,../data/preprocessed/Pheno4D/Tomato/T06_0306.npz,4096,T06,306.0,False,2563555,2480266,83289,17129,4096,68.46087646484375,-44.952728271484375,-742.4476318359375,-2.1175663471221924
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0307_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0307_a.npz,4096,T06,307.0,True,2746808,2647455,99353,17972,4096,68.81544494628906,-45.85531997680664,-739.5228881835938,-2.5895142555236816
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0308.txt,../data/preprocessed/Pheno4D/Tomato/T06_0308.npz,4096,T06,308.0,False,2502304,2414336,87968,18377,4096,67.79627990722656,-43.78230285644531,-742.8140869140625,-2.684795618057251
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0309_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0309_a.npz,4096,T06,309.0,True,1995551,1927698,67853,19069,4096,66.81519317626953,-44.28396224975586,-737.8522338867188,-2.5869781970977783
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0310.txt,../data/preprocessed/Pheno4D/Tomato/T06_0310.npz,4096,T06,310.0,False,2307607,2232634,74973,17263,4096,70.04715728759766,-44.284820556640625,-743.2196044921875,-2.7553977966308594
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0311_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0311_a.npz,4096,T06,311.0,True,1993346,1921613,71733,17389,4096,65.2004165649414,-41.875160217285156,-738.5821533203125,-2.0370523929595947
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0312.txt,../data/preprocessed/Pheno4D/Tomato/T06_0312.npz,4096,T06,312.0,False,2245004,2172472,72532,20332,4096,71.98606872558594,-47.55526351928711,-739.9234008789062,-1.6111620664596558
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0313_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0313_a.npz,4096,T06,313.0,True,4278147,4112961,165186,21253,4096,71.34175872802734,-47.46382141113281,-741.2080078125,-0.6995712518692017
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0314.txt,../data/preprocessed/Pheno4D/Tomato/T06_0314.npz,4096,T06,314.0,False,2537335,2441444,95891,21081,4096,74.06388854980469,-48.27760314941406,-743.0703125,2.7969915866851807
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0315_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0315_a.npz,4096,T06,315.0,True,1855157,1778965,76192,16749,4096,79.47005462646484,-47.10496520996094,-748.2362060546875,7.314087867736816
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0316.txt,../data/preprocessed/Pheno4D/Tomato/T06_0316.npz,4096,T06,316.0,False,2315970,2216987,98983,18771,4096,81.83670806884766,-51.44059753417969,-753.9032592773438,12.02673625946045
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0317_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0317_a.npz,4096,T06,317.0,True,1803032,1729653,73379,14953,4096,83.44511413574219,-53.059478759765625,-761.629150390625,21.454326629638672
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0318.txt,../data/preprocessed/Pheno4D/Tomato/T06_0318.npz,4096,T06,318.0,False,2300132,2202885,97247,19668,4096,92.38966369628906,-49.47120666503906,-757.7896118164062,22.09617042541504
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0319_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0319_a.npz,4096,T06,319.0,True,1798015,1731423,66592,12857,4096,97.85655975341797,-54.85041427612305,-769.4697875976562,43.29397964477539
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0320.txt,../data/preprocessed/Pheno4D/Tomato/T06_0320.npz,4096,T06,320.0,False,1739445,1675941,63504,17131,4096,104.78168487548828,-46.24110412597656,-772.4586181640625,33.8950080871582
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0321_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0321_a.npz,4096,T06,321.0,True,1901851,1845293,56558,15711,4096,112.60413360595703,-52.51173782348633,-775.77197265625,51.590877532958984
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0322.txt,../data/preprocessed/Pheno4D/Tomato/T06_0322.npz,4096,T06,322.0,False,1826183,1754044,72139,15467,4096,120.26280212402344,-46.17373275756836,-775.7205810546875,54.06856155395508
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0324_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0324_a.npz,4096,T06,324.0,True,3386930,3278843,108087,16064,4096,143.09976196289062,-60.685768127441406,-770.7369995117188,77.51609802246094
Pheno4D,Tomato,../data/pheno4d/Tomato06/T06_0325_a.txt,../data/preprocessed/Pheno4D/Tomato/T06_0325_a.npz,4096,T06,325.0,True,2776058,2668845,107213,16751,4096,147.44630432128906,-68.92717742919922,-774.4647827148438,69.47866821289062
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0305_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0305_a.npz,4096,T07,305.0,True,2515450,2409458,105992,20299,4096,64.84493255615234,-46.10936737060547,-736.6035766601562,-1.5484296083450317
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0306.txt,../data/preprocessed/Pheno4D/Tomato/T07_0306.npz,4096,T07,306.0,False,3496633,3381014,115619,19916,4096,69.18428039550781,-46.630950927734375,-741.1380615234375,-1.7376811504364014
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0307_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0307_a.npz,4096,T07,307.0,True,2650504,2560822,89682,22041,4096,65.2475814819336,-40.1441650390625,-743.3162231445312,-2.5401248931884766
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0308.txt,../data/preprocessed/Pheno4D/Tomato/T07_0308.npz,4096,T07,308.0,False,2267686,2170743,96943,17942,4096,71.8729248046875,-46.248653411865234,-741.8532104492188,-2.2682533264160156
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0309_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0309_a.npz,4096,T07,309.0,True,3378506,3245028,133478,19157,4096,68.01162719726562,-43.91498565673828,-737.604248046875,-1.9036808013916016
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0310.txt,../data/preprocessed/Pheno4D/Tomato/T07_0310.npz,4096,T07,310.0,False,2743191,2647411,95780,20282,4096,70.07190704345703,-45.64023971557617,-738.4573974609375,-1.5935437679290771
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0311_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0311_a.npz,4096,T07,311.0,True,2630179,2527609,102570,19865,4096,69.68811798095703,-46.729549407958984,-736.7096557617188,-0.830305278301239
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0312.txt,../data/preprocessed/Pheno4D/Tomato/T07_0312.npz,4096,T07,312.0,False,2746612,2637777,108835,19199,4096,73.36797332763672,-49.63883590698242,-737.3427734375,2.1729865074157715
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0313_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0313_a.npz,4096,T07,313.0,True,2804842,2691393,113449,18745,4096,76.41547393798828,-52.334835052490234,-738.0078735351562,4.1734161376953125
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0314.txt,../data/preprocessed/Pheno4D/Tomato/T07_0314.npz,4096,T07,314.0,False,2620370,2518755,101615,22733,4096,77.57923126220703,-55.67753219604492,-739.620849609375,8.08366870880127
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0315_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0315_a.npz,4096,T07,315.0,True,2065210,1972552,92658,17360,4096,87.88013458251953,-58.044105529785156,-747.860595703125,14.421775817871094
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0316.txt,../data/preprocessed/Pheno4D/Tomato/T07_0316.npz,4096,T07,316.0,False,2467638,2360183,107455,16085,4096,88.49143981933594,-62.554466247558594,-755.2738647460938,20.349853515625
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0317_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0317_a.npz,4096,T07,317.0,True,2153139,2077515,75624,13580,4096,99.21143341064453,-60.40765380859375,-766.7932739257812,27.8326358795166
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0318.txt,../data/preprocessed/Pheno4D/Tomato/T07_0318.npz,4096,T07,318.0,False,1403015,1351579,51436,14951,4096,101.33705139160156,-64.11630249023438,-776.0966796875,29.669986724853516
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0319_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0319_a.npz,4096,T07,319.0,True,2021437,1942079,79358,11760,4096,117.17955780029297,-65.9901123046875,-784.542236328125,45.99610137939453
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0320.txt,../data/preprocessed/Pheno4D/Tomato/T07_0320.npz,4096,T07,320.0,False,1763300,1702430,60870,18704,4096,115.24198150634766,-63.78705596923828,-779.748779296875,34.969730377197266
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0321_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0321_a.npz,4096,T07,321.0,True,1858483,1792897,65586,14579,4096,130.33840942382812,-62.428871154785156,-788.525390625,47.404327392578125
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0322.txt,../data/preprocessed/Pheno4D/Tomato/T07_0322.npz,4096,T07,322.0,False,2193216,2118574,74642,15980,4096,130.22482299804688,-77.81658172607422,-787.7405395507812,58.259254455566406
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0324_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0324_a.npz,4096,T07,324.0,True,3722560,3594149,128411,16576,4096,156.14649963378906,-77.52767181396484,-794.2322998046875,79.81007385253906
Pheno4D,Tomato,../data/pheno4d/Tomato07/T07_0325_a.txt,../data/preprocessed/Pheno4D/Tomato/T07_0325_a.npz,4096,T07,325.0,True,4178994,4035052,143942,18627,4096,154.33999633789062,-91.90536499023438,-802.4110107421875,64.31428527832031
